currSessionId,currGameId,currRoundId,playerId,playerType,playerCurrInvestEcon,playerCurrInvestEnv,playerEconState,envState
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,26,AI-RANDOM,AI-RANDOM,1,4,0.1800001,0.8
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,27,AI-RANDOM,AI-RANDOM,2,3,0.17,0.72
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,26,AI-RANDOM,AI-RANDOM,3,2,0.43,0.8
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,27,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.72
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,27,AI-RANDOM,AI-RANDOM,2,3,0.45,0.72
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,28,AI-RANDOM,AI-RANDOM,5,0,0.54,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,28,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,29,AI-RANDOM,AI-RANDOM,3,2,0.22,0.66
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,28,AI-RANDOM,AI-RANDOM,4,1,0.2,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,29,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,0,0.66
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,29,AI-RANDOM,AI-RANDOM,1,4,0.5100001,0.66
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,30,AI-RANDOM,AI-RANDOM,0,5,0.39,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,30,AI-RANDOM,AI-RANDOM,1,4,0.17,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,31,AI-RANDOM,AI-RANDOM,1,4,0.16,0.81
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,30,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,31,AI-RANDOM,AI-RANDOM,1,4,0.3,0.81
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,31,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.81
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,32,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,32,AI-RANDOM,AI-RANDOM,2,3,0.2,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,32,AI-RANDOM,AI-RANDOM,4,1,0.35,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,33,AI-RANDOM,AI-RANDOM,3,2,0.2,0.79
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,33,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.79
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,33,AI-RANDOM,AI-RANDOM,0,5,0.26,0.79
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,34,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,34,AI-RANDOM,AI-RANDOM,5,0,0.46,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,35,AI-RANDOM,AI-RANDOM,5,0,0.36,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,34,AI-RANDOM,AI-RANDOM,5,0,0.24,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,35,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,35,AI-RANDOM,AI-RANDOM,1,4,0.46,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,36,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,36,AI-RANDOM,AI-RANDOM,1,4,0.34,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,36,AI-RANDOM,AI-RANDOM,0,5,0.4,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,37,AI-RANDOM,AI-RANDOM,4,1,0.49,0.8
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,38,AI-RANDOM,AI-RANDOM,3,2,0.52,0.83
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,38,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.83
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,38,AI-RANDOM,AI-RANDOM,3,2,0.45,0.83
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,37,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.8
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,37,AI-RANDOM,AI-RANDOM,0,5,0.38,0.8
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,39,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.68
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,39,AI-RANDOM,AI-RANDOM,3,2,0.44,0.68
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,39,AI-RANDOM,AI-RANDOM,0,5,0.47,0.68
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,40,AI-RANDOM,AI-RANDOM,5,0,0.52,0.59
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,40,AI-RANDOM,AI-RANDOM,3,2,0.5099999,0.59
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,40,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.59
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,41,AI-RANDOM,AI-RANDOM,0,5,0.47,0.79
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,41,AI-RANDOM,AI-RANDOM,3,2,0.4899999,0.79
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,41,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.79
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,42,AI-RANDOM,AI-RANDOM,4,1,0.49,0.68
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,42,AI-RANDOM,AI-RANDOM,3,2,0.5599999,0.68
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,43,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,43,AI-RANDOM,AI-RANDOM,0,5,0.37,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,42,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.68
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,43,AI-RANDOM,AI-RANDOM,0,5,0.5199999,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,44,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.72
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,44,AI-RANDOM,AI-RANDOM,1,4,0.31,0.72
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,44,AI-RANDOM,AI-RANDOM,4,1,0.61,0.72
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,45,AI-RANDOM,AI-RANDOM,1,4,0.53,0.8
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,45,AI-RANDOM,AI-RANDOM,2,3,0.3200001,0.8
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,45,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.8
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,46,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.79
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,46,AI-RANDOM,AI-RANDOM,4,1,0.3500001,0.79
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,47,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.8
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,47,AI-RANDOM,AI-RANDOM,0,5,0.49,0.8
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,47,AI-RANDOM,AI-RANDOM,2,3,0.3100001,0.8
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,46,AI-RANDOM,AI-RANDOM,1,4,0.51,0.79
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,48,AI-RANDOM,AI-RANDOM,5,0,0.51,0.8
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,48,AI-RANDOM,AI-RANDOM,3,2,0.3500001,0.8
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,49,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,0,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,48,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,0,0.8
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,49,AI-RANDOM,AI-RANDOM,5,0,0.4000001,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",139,49,AI-RANDOM,AI-RANDOM,3,2,0.54,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,2,3,0.08000001,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,3,2,0.12,0.71
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,0,AI-RANDOM,AI-RANDOM,3,2,0.18,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,0,AI-RANDOM,AI-RANDOM,0,5,0.07,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,1,AI-RANDOM,AI-RANDOM,2,3,0.22,0.71
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,1,AI-RANDOM,AI-RANDOM,3,2,0.11,0.71
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,2,AI-RANDOM,AI-RANDOM,4,1,0.27,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,2,AI-RANDOM,AI-RANDOM,1,4,0.06,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.23,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,3,AI-RANDOM,AI-RANDOM,4,1,0.36,0.6900001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,3,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,2,3,0.21,0.6900001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,3,AI-RANDOM,AI-RANDOM,0,5,0.01,0.6900001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,4,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.37,0.5400001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,4,AI-RANDOM,AI-RANDOM,3,2,0.35,0.5400001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,5,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.46,0.4800001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,4,AI-RANDOM,AI-RANDOM,3,2,0.08000001,0.5400001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,5,AI-RANDOM,AI-RANDOM,2,3,0.32,0.4800001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,6,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,4,1,0.58,0.45
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,5,AI-RANDOM,AI-RANDOM,1,4,0.02000001,0.4800001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,6,AI-RANDOM,AI-RANDOM,5,0,0.41,0.45
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,6,AI-RANDOM,AI-RANDOM,0,5,0,0.45
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,7,AI-RANDOM,AI-RANDOM,2,3,0,0.4100001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,7,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.65,0.4100001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,7,AI-RANDOM,AI-RANDOM,4,1,0.44,0.4100001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,8,AI-RANDOM,AI-RANDOM,2,3,0,0.3300001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,8,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.8,0.3300001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,8,AI-RANDOM,AI-RANDOM,5,0,0.57,0.3300001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,9,AI-RANDOM,AI-RANDOM,3,2,0.02,0.4300001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,9,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.96,0.4300001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,10,AI-RANDOM,AI-RANDOM,1,4,0.48,0.4400001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,10,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,4,1,0.91,0.4400001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,9,AI-RANDOM,AI-RANDOM,0,5,0.51,0.4300001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,10,AI-RANDOM,AI-RANDOM,1,4,0.02,0.4400001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,11,AI-RANDOM,AI-RANDOM,2,3,0.5000001,0.5500001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,11,AI-RANDOM,AI-RANDOM,0,5,0,0.5500001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,11,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.94,0.5500001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,12,AI-RANDOM,AI-RANDOM,0,5,0,0.6200001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,12,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.97,0.6200001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,12,AI-RANDOM,AI-RANDOM,1,4,0.4900001,0.6200001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,13,AI-RANDOM,AI-RANDOM,4,1,0.12,0.4700001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,13,AI-RANDOM,AI-RANDOM,2,3,0.4700001,0.4700001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,14,AI-RANDOM,AI-RANDOM,5,0,0.24,0.3000002
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,14,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,4,1,0.91,0.3000002
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,13,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.96,0.4700001
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,14,AI-RANDOM,AI-RANDOM,3,2,0.5500001,0.3000002
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,15,AI-RANDOM,AI-RANDOM,3,2,0.28,0.2300002
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,15,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.91,0.2300002
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,15,AI-RANDOM,AI-RANDOM,0,5,0.4700001,0.2300002
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,16,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.89,0.09000018
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,17,AI-RANDOM,AI-RANDOM,0,5,0.3300001,0.09000017
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,16,AI-RANDOM,AI-RANDOM,1,4,0.4000001,0.09000018
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,16,AI-RANDOM,AI-RANDOM,4,1,0.36,0.09000018
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,17,AI-RANDOM,AI-RANDOM,3,2,0.42,0.09000017
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,17,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.94,0.09000017
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,18,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,3,2,0.9,0.1200002
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,18,AI-RANDOM,AI-RANDOM,4,1,0.4500001,0.1200002
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,18,AI-RANDOM,AI-RANDOM,0,5,0.37,0.1200002
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,19,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.94,0.02000019
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,19,AI-RANDOM,AI-RANDOM,0,5,0.27,0.02000019
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,19,AI-RANDOM,AI-RANDOM,5,0,0.5900001,0.02000019
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,20,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.9,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,21,AI-RANDOM,AI-RANDOM,4,1,0.28,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,21,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.97,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,20,AI-RANDOM,AI-RANDOM,0,5,0.21,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,20,AI-RANDOM,AI-RANDOM,5,0,0.6800001,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,21,AI-RANDOM,AI-RANDOM,3,2,0.7400001,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,22,AI-RANDOM,AI-RANDOM,2,3,0.72,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,22,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,4,1,0.96,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,22,AI-RANDOM,AI-RANDOM,3,2,0.3800001,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,23,AI-RANDOM,AI-RANDOM,0,5,0.3400001,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,23,AI-RANDOM,AI-RANDOM,4,1,0.73,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,23,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.95,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,24,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.9,0.02
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,25,AI-RANDOM,AI-RANDOM,4,1,0.5100001,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,24,AI-RANDOM,AI-RANDOM,4,1,0.4300001,0.02
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,24,AI-RANDOM,AI-RANDOM,2,3,0.73,0.02
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,25,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.93,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,25,AI-RANDOM,AI-RANDOM,4,1,0.7500001,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,26,AI-RANDOM,AI-RANDOM,4,1,0.5700001,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,26,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,4,1,0.9,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,26,AI-RANDOM,AI-RANDOM,5,0,0.8500001,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,27,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.93,0.00999999
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,27,AI-RANDOM,AI-RANDOM,0,5,0.4900001,0.00999999
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,27,AI-RANDOM,AI-RANDOM,2,3,0.7900001,0.00999999
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,28,AI-RANDOM,AI-RANDOM,5,0,0.8800001,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,28,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.91,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,28,AI-RANDOM,AI-RANDOM,2,3,0.5600001,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,29,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.92,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,30,AI-RANDOM,AI-RANDOM,4,1,0.9,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,29,AI-RANDOM,AI-RANDOM,5,0,0.93,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,29,AI-RANDOM,AI-RANDOM,1,4,0.5200001,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,30,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.98,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,31,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.92,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,30,AI-RANDOM,AI-RANDOM,1,4,0.4700001,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,31,AI-RANDOM,AI-RANDOM,2,3,0.84,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,31,AI-RANDOM,AI-RANDOM,1,4,0.4300001,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,32,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.91,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,32,AI-RANDOM,AI-RANDOM,0,5,0.3900001,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,32,AI-RANDOM,AI-RANDOM,2,3,0.8099999,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,33,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,4,1,0.96,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,33,AI-RANDOM,AI-RANDOM,5,0,0.4100001,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,34,AI-RANDOM,AI-RANDOM,3,2,0.4900001,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,33,AI-RANDOM,AI-RANDOM,2,3,0.79,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,34,AI-RANDOM,AI-RANDOM,0,5,0.7499999,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,34,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.93,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,35,AI-RANDOM,AI-RANDOM,0,5,0.4100001,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",140,35,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.93,0
